Employee_ID,Full_Name,Department,Job_Title,Hire_Date,Location,Performance_Rating,Experience_Years,Status,Work_Mode,Salary_INR
EMP0006455,Melissa Cunningham,Operations,Operations Executive,16-03-2018,"Lake Allisonshire, Ecuador",2,7,Resigned,Remote,1125980
EMP0006456,Bryan Lynch,Marketing,SEO Specialist,07-10-2018,"Ballardfurt, Indonesia",4,6,Terminated,Remote,720403
EMP0006457,Robert Young,Marketing,Marketing Executive,27-01-2020,"Wallacestad, Korea",4,5,Active,Remote,648706
EMP0006458,Theresa Lee,Sales,Sales Executive,12-05-2014,"West Michaela, Luxembourg",5,11,Resigned,On-site,771894
EMP0006459,David Roberts,IT,Software Engineer,27-01-2017,"North Jesse, Turks and Caicos Islands",3,8,Active,Remote,1270612
EMP0006460,Rebecca Johnson,Sales,Sales Executive,20-06-2018,"Port Jeffrey, Marshall Islands",1,7,Active,Remote,629221
EMP0006461,Scott Rodriguez,Sales,Sales Executive,19-06-2021,"Lake Jacqueline, Haiti",5,4,Active,Remote,852440
EMP0006462,Anna Harris,IT,Software Engineer,28-11-2023,"East Douglas, Brazil",2,1,Active,On-site,853455
EMP0006463,Emily Zamora,Operations,Supply Chain Manager,21-09-2017,"West Daniel, American Samoa",2,7,Active,On-site,626390
EMP0006464,Gene Ford,Marketing,Content Strategist,20-12-2015,"Lake Kyle, Taiwan",5,9,Active,Remote,709490
EMP0006465,Derek Brown,Marketing,Content Strategist,25-07-2023,"Karachester, Montserrat",5,2,Active,Remote,907339
EMP0006466,Michael Davis,Operations,Logistics Coordinator,29-06-2018,"Port Sarahborough, Iceland",4,7,Active,Remote,592322
EMP0006467,Nathaniel Brown,IT,CTO,27-06-2022,"Wardbury, Niue",3,3,Active,Remote,416832
EMP0006468,Gregory Reed,Sales,Sales Director,07-07-2018,"West Tylerburgh, Falkland Islands (Malvinas)",3,7,Resigned,On-site,1142354
EMP0006469,Faith Pennington,Marketing,Marketing Executive,10-07-2022,"Goodwinmouth, Panama",1,3,Active,Remote,1111033
EMP0006470,Michael Williams,R&D,Lab Technician,22-11-2017,"West Laura, Malawi",3,7,Active,On-site,732464
EMP0006471,Roger Baker,IT,IT Manager,08-05-2013,"Port Lisa, Ghana",3,12,Active,On-site,2610914
EMP0006472,Melissa Carter,Operations,Logistics Coordinator,03-09-2024,"Thomasmouth, Palestinian Territory",2,0,Active,On-site,546779
EMP0006473,Sara Gay,IT,Data Analyst,14-10-2017,"East Miguelchester, Slovakia (Slovak Republic)",4,7,Active,On-site,948979
EMP0006474,Katherine Williams,Marketing,SEO Specialist,29-09-2021,"North Amber, Panama",1,3,Active,On-site,998953
EMP0006475,Stacey Patton,IT,Software Engineer,19-05-2016,"South Noah, United Kingdom",2,9,Resigned,Remote,1793417
EMP0006476,Ian Newman,IT,Software Engineer,13-07-2012,"East Kevin, Burundi",1,13,Active,Remote,1462445
EMP0006477,James Francis,Operations,Operations Executive,20-02-2025,"South Staceyberg, Marshall Islands",3,0,Active,Remote,711336
EMP0006478,Dennis Ross,IT,Data Analyst,20-03-2012,"Jaimeport, Trinidad and Tobago",1,13,Active,Remote,1118001
EMP0006479,Mindy Hernandez,Operations,Operations Executive,24-09-2016,"Port Leonardchester, Montserrat",1,8,Resigned,Remote,1005561
EMP0006480,Troy Woods,Operations,Logistics Coordinator,30-07-2022,"Port Natalie, Maldives",5,3,Resigned,On-site,661592
EMP0006481,Sally Smith,Operations,Logistics Coordinator,16-10-2010,"West Sandramouth, Mexico",1,14,Active,On-site,585755
EMP0006482,Paul Burns,Sales,Sales Executive,03-12-2021,"South Mark, Ireland",5,3,Active,Remote,649505
EMP0006483,Austin Church,Operations,Operations Executive,22-09-2024,"North Johnborough, Gabon",4,0,Active,Remote,479739
EMP0006484,Adam Carter,IT,DevOps Engineer,11-08-2017,"Sanchezshire, Luxembourg",1,8,Active,Remote,707676
EMP0006485,Barry Stone,Operations,Operations Executive,27-01-2015,"Francesborough, Algeria",2,10,Terminated,On-site,943313
EMP0006486,Anthony Mcdaniel,IT,DevOps Engineer,11-09-2020,"Port Danielfurt, Hungary",4,4,Active,On-site,827253
EMP0006487,Christine Campos,R&D,Lab Technician,08-09-2019,"Erinfort, Mali",3,5,Active,Remote,620615
EMP0006488,Mariah Riley,IT,DevOps Engineer,04-10-2016,"Sarahland, Togo",2,8,Active,On-site,1076198
EMP0006489,Rebecca Roberts,IT,DevOps Engineer,10-01-2021,"Lisaville, Germany",5,4,Resigned,Remote,1119467
EMP0006490,Christopher Rodriguez,HR,HR Executive,16-12-2021,"North Sarah, American Samoa",5,3,Terminated,On-site,650427
EMP0006491,William Frank,IT,Software Engineer,19-01-2015,"West Annette, Papua New Guinea",5,10,Active,On-site,1261622
EMP0006492,David Mckay,Sales,Sales Executive,25-10-2021,"Carolynhaven, Costa Rica",4,3,Active,On-site,827231
EMP0006493,Sarah Burke,Operations,Operations Director,26-08-2018,"Mikeside, Pitcairn Islands",5,6,Resigned,On-site,1103927
EMP0006494,Wayne Harrington,Finance,Accountant,26-08-2015,"Port Emily, Guernsey",5,9,Active,On-site,713220
EMP0006495,David Johnson,Marketing,Marketing Executive,31-05-2016,"Kimberlyfurt, Cuba",1,9,Active,Remote,448212
EMP0006496,Damon Hernandez,Sales,Sales Executive,22-04-2019,"Lake Anthony, Tanzania",5,6,Active,Remote,849736
EMP0006497,Tracey Griffith,Sales,Sales Director,04-03-2020,"North Markstad, Mali",2,5,Resigned,Remote,1064387
EMP0006498,Maria Hughes,Sales,Account Manager,30-09-2024,"West Lindsey, Saudi Arabia",5,0,Active,Remote,1030602
EMP0006499,Emily Martinez DVM,Operations,Operations Executive,24-11-2019,"North Matthewfurt, Afghanistan",3,5,Retired,On-site,792194
EMP0006500,Sierra Jones,IT,Data Analyst,11-10-2015,"Port Christopherbury, Denmark",2,9,Terminated,Remote,700438
EMP0006501,Sarah Marshall,IT,Software Engineer,27-10-2017,"New Brianstad, Timor-Leste",2,7,Resigned,On-site,762245
EMP0006502,Brett Simmons,IT,Data Analyst,23-07-2019,"Millerfort, Bouvet Island (Bouvetoya)",3,6,Resigned,Remote,658880
EMP0006503,Donna Lewis,IT,IT Manager,26-04-2017,"Rodneystad, Cook Islands",2,8,Active,On-site,2271034
EMP0006504,Scott Thompson,IT,Data Analyst,17-08-2015,"Cooperfort, Georgia",5,10,Active,On-site,624379
EMP0006505,Raymond Mueller,Marketing,Marketing Executive,29-04-2020,"North Austin, Latvia",2,5,Resigned,On-site,698701
EMP0006506,Daniel Williams,HR,Talent Acquisition Specialist,08-03-2019,"Johnsonchester, French Guiana",4,6,Active,On-site,887873
EMP0006507,Kimberly Greene,IT,Software Engineer,28-09-2024,"East Jennifer, Belize",5,0,Active,On-site,1645680
EMP0006508,Mr. Scott Boone,IT,Software Engineer,14-10-2013,"Shannonborough, Cambodia",3,11,Active,On-site,1275624
EMP0006509,Janet Snyder,IT,CTO,08-01-2020,"New Calebborough, Lao People's Democratic Republic",4,5,Resigned,On-site,771759
EMP0006510,Christopher Rodriguez,IT,Data Analyst,28-12-2021,"North Martha, North Macedonia",5,3,Retired,Remote,791846
EMP0006511,Joseph Park,IT,CTO,05-01-2021,"Jamesland, Turks and Caicos Islands",4,4,Resigned,On-site,1044492
EMP0006512,Brent Dixon,IT,DevOps Engineer,20-04-2013,"South Rosemouth, Luxembourg",5,12,Active,On-site,1064638
EMP0006513,Howard Cooke,Operations,Operations Executive,04-06-2025,"Randallland, South Georgia and the South Sandwich Islands",2,0,Active,On-site,576910
EMP0006514,Mr. Justin Carey,Marketing,Content Strategist,09-05-2017,"Jeffreyport, Barbados",1,8,Active,Remote,469564
EMP0006515,Dana Mckenzie,Operations,Operations Executive,12-03-2024,"Jacksonport, Kuwait",1,1,Retired,Remote,452003
EMP0006516,Maria Khan,IT,DevOps Engineer,12-02-2024,"Angelaburgh, Guinea",1,1,Active,Remote,441647
EMP0006517,Evan Klein,Finance,Accountant,24-04-2022,"Christinamouth, Hong Kong",5,3,Active,On-site,526471
EMP0006518,Isaac Pope,Sales,Sales Executive,13-09-2022,"Jesusside, Svalbard & Jan Mayen Islands",5,2,Active,On-site,601490
EMP0006519,David Brown,Marketing,Content Strategist,12-12-2017,"North Josephfurt, Belarus",4,7,Resigned,On-site,631526
EMP0006520,Clinton Morton,Finance,Accountant,14-04-2025,"Port Juan, Denmark",5,0,Active,On-site,528723
EMP0006521,Mercedes Hansen,HR,Talent Acquisition Specialist,12-01-2019,"East Shawnport, Jordan",1,6,Active,On-site,889336
EMP0006522,Anthony Barton,Marketing,SEO Specialist,28-07-2020,"East Ryanmouth, Montenegro",5,5,Retired,On-site,407109
EMP0006523,Meghan Townsend,IT,Software Engineer,13-10-2021,"East Andrewburgh, Tanzania",3,3,Active,On-site,1156800
EMP0006524,Andrew Henry,Operations,Operations Executive,11-04-2021,"Oliverfurt, Austria",2,4,Resigned,Remote,776806
EMP0006525,Mark Hernandez,Sales,Sales Executive,24-03-2022,"New Mark, Armenia",4,3,Active,Remote,519456
EMP0006526,Kristina Riggs,Finance,Financial Analyst,24-04-2011,"Port Carolstad, Uganda",4,14,Retired,On-site,1063207
EMP0006527,Jennifer Wood,HR,HR Manager,17-09-2023,"New Steven, Martinique",2,1,Active,Remote,1335410
EMP0006528,Hunter Tanner,Operations,Operations Executive,26-10-2022,"Port Edward, Iran",4,2,Active,On-site,545617
EMP0006529,Paul Wyatt,Finance,Accountant,11-01-2016,"Susanstad, Costa Rica",3,9,Active,On-site,512120
EMP0006530,Dr. Maria Munoz,Marketing,Marketing Executive,22-03-2011,"Mcmillanville, Brunei Darussalam",5,14,Resigned,Remote,505911
EMP0006531,Lauren Miller,Finance,Accountant,24-07-2021,"Brandontown, Oman",3,4,Resigned,Remote,411093
EMP0006532,Amy Chambers,IT,Software Engineer,13-07-2021,"Manningbury, Honduras",2,4,Active,On-site,721019
EMP0006533,Kelly Walton,Marketing,Content Strategist,26-08-2015,"North Dennisshire, Myanmar",4,9,Resigned,On-site,1124181
EMP0006534,Joseph Hopkins,Sales,Account Manager,25-02-2021,"Anthonyview, Serbia",2,4,Resigned,On-site,415105
EMP0006535,John Snyder,IT,Data Analyst,23-06-2017,"Lake Melissaborough, Svalbard & Jan Mayen Islands",3,8,Active,On-site,830563
EMP0006536,Kimberly Cole,IT,Software Engineer,20-07-2017,"Lake Robert, Haiti",1,8,Resigned,Remote,1167350
EMP0006537,Courtney Young,Sales,Business Development Manager,15-09-2017,"Kathrynville, Saint Barthelemy",5,7,Active,On-site,1268066
EMP0006538,Logan Rogers,IT,Data Analyst,26-08-2024,"North Jeremyburgh, Benin",2,0,Active,On-site,891445
EMP0006539,Dr. Jamie Mendez,Finance,Accountant,28-03-2020,"New Shelby, Ukraine",5,5,Active,Remote,818222
EMP0006540,Jeffrey Richardson,HR,HR Executive,26-04-2021,"South John, Ukraine",1,4,Active,Remote,558978
EMP0006541,Benjamin Kane,Marketing,Marketing Executive,17-03-2016,"Dominichaven, South Georgia and the South Sandwich Islands",4,9,Retired,On-site,733737
EMP0006542,Katrina Garza,IT,Software Engineer,19-11-2020,"Ryanstad, Mozambique",5,4,Terminated,On-site,1164625
EMP0006543,Shawn Tyler,Marketing,Brand Manager,15-07-2020,"West James, Monaco",5,5,Terminated,Remote,620348
EMP0006544,Sara Butler,Sales,Sales Director,02-04-2021,"South Brian, Libyan Arab Jamahiriya",5,4,Active,On-site,1067115
EMP0006545,Wendy Lopez,IT,Software Engineer,30-08-2023,"Chapmanberg, American Samoa",1,1,Active,Remote,1493632
EMP0006546,Diana Robertson,IT,Software Engineer,25-10-2016,"Hillfort, Marshall Islands",3,8,Active,On-site,1573200
EMP0006547,Kevin Foster,HR,Talent Acquisition Specialist,25-05-2020,"Bondville, Fiji",5,5,Resigned,On-site,1105484
EMP0006548,Sarah Phelps,Marketing,Marketing Executive,01-03-2024,"Port Jodi, Reunion",1,1,Retired,On-site,682155
EMP0006549,Nancy Lee,IT,Software Engineer,26-05-2014,"Amandaborough, Argentina",1,11,Resigned,Remote,667999
EMP0006550,Francisco Le,IT,CTO,05-03-2020,"Austinville, Guyana",3,5,Active,Remote,856386
EMP0006551,Adrian Peterson,Finance,Accountant,30-04-2022,"New Melissa, Latvia",5,3,Active,Remote,879333
EMP0006552,Amy Sanchez,Operations,Supply Chain Manager,19-05-2016,"Lawrencechester, Bermuda",1,9,Active,Remote,1121357
EMP0006553,Jaime Rocha,Marketing,Brand Manager,25-01-2018,"Wheelerland, Canada",1,7,Active,On-site,620866
EMP0006554,Robert Patel,HR,Talent Acquisition Specialist,05-10-2024,"Port Angela, Panama",1,0,Active,On-site,1195891
EMP0006555,Seth Gilbert,IT,DevOps Engineer,12-08-2025,"Jasonborough, Cameroon",5,0,Resigned,On-site,788702
EMP0006556,Laura Ruiz,Marketing,Content Strategist,13-09-2023,"Beckerton, Algeria",5,1,Active,On-site,632372
EMP0006557,Melanie Johnson,Marketing,SEO Specialist,17-11-2021,"Annettechester, Honduras",3,3,Terminated,On-site,494444
EMP0006558,Joseph Peck,IT,DevOps Engineer,12-02-2021,"Strongfort, Sri Lanka",1,4,Resigned,Remote,695329
EMP0006559,Laura Martinez,Sales,Account Manager,04-09-2019,"Deanport, Greece",3,5,Active,Remote,1159463
EMP0006560,Christopher Mueller,Sales,Account Manager,13-11-2018,"West Jessica, Armenia",2,6,Active,On-site,1005298
EMP0006561,Jessica Harris,Finance,CFO,20-02-2021,"Michaelfurt, Tunisia",5,4,Resigned,On-site,804781
EMP0006562,Rachel Hill,IT,Software Engineer,20-04-2023,"Port Michael, Kiribati",3,2,Retired,On-site,1100194
EMP0006563,Jennifer Watson,Operations,Supply Chain Manager,25-01-2023,"New Frank, Bahrain",4,2,Resigned,On-site,498933
EMP0006564,Melody Clark,Operations,Operations Executive,07-12-2022,"Lake Randall, Bangladesh",2,2,Active,On-site,700294
EMP0006565,Pedro Turner,Marketing,Marketing Executive,05-01-2018,"Port Marcia, Holy See (Vatican City State)",2,7,Active,Remote,479294
EMP0006566,Phillip Rios,Sales,Sales Executive,16-01-2021,"Lake David, Spain",3,4,Active,On-site,649622
EMP0006567,William Kennedy,IT,Software Engineer,17-03-2025,"East Lauramouth, Syrian Arab Republic",2,0,Active,On-site,842905
EMP0006568,Maria Trujillo,Finance,Accountant,13-06-2019,"Lake John, United Arab Emirates",4,6,Active,Remote,835824
EMP0006569,Andrew Jenkins,Finance,Financial Analyst,15-09-2023,"North Susan, Syrian Arab Republic",4,1,Active,Remote,821799
EMP0006570,Darren Williams,Operations,Logistics Coordinator,04-02-2021,"South Benjamin, Peru",2,4,Active,Remote,595163
EMP0006571,Lisa Smith,IT,Data Analyst,07-07-2024,"Port Susanton, Uzbekistan",2,1,Active,On-site,961773
EMP0006572,Derrick Williams,Finance,Financial Analyst,02-05-2019,"Pereztown, Qatar",4,6,Active,On-site,1469232
EMP0006573,Maria Molina,Sales,Sales Executive,29-01-2016,"Susantown, Gambia",2,9,Active,On-site,602102
EMP0006574,Jennifer Ramirez,Sales,Sales Executive,17-09-2015,"Port Geoffreyville, Norfolk Island",2,9,Active,Remote,769716
EMP0006575,John Small,IT,Data Analyst,04-10-2023,"Susanfurt, Saint Kitts and Nevis",5,1,Resigned,Remote,1053557
EMP0006576,Thomas Ellison,IT,Software Engineer,07-02-2016,"Maryburgh, Chad",5,9,Retired,On-site,1754765
EMP0006577,Kayla Hardin,HR,HR Executive,17-11-2016,"Powersmouth, Kazakhstan",5,8,Active,On-site,524089
EMP0006578,Tammy Jackson,R&D,Research Scientist,14-06-2025,"Danaside, Guinea-Bissau",3,0,Resigned,On-site,836352
EMP0006579,Angela Torres,Marketing,Marketing Executive,11-12-2022,"Angelamouth, Tajikistan",3,2,Active,On-site,885448
EMP0006580,Jacob Mueller,Finance,Finance Manager,22-06-2023,"North Jessicaport, Cuba",2,2,Active,Remote,1207370
EMP0006581,Karen Morales,Finance,Finance Manager,14-01-2018,"Bernardfurt, Romania",4,7,Active,On-site,1431458
EMP0006582,Jason Thornton,Marketing,Marketing Executive,16-10-2023,"Lake Peter, Korea",2,1,Terminated,Remote,551331
EMP0006583,Mrs. Lynn Singh,Sales,Account Manager,17-08-2021,"West Mark, Paraguay",4,3,Active,On-site,444702
EMP0006584,Lisa Hogan,IT,DevOps Engineer,06-11-2018,"Port Nathanland, American Samoa",5,6,Active,Remote,813537
EMP0006585,Robert Lynch DVM,Operations,Operations Executive,25-09-2015,"Port James, Saint Helena",3,9,Active,On-site,786099
EMP0006586,Elizabeth Walker,IT,IT Manager,23-05-2025,"Dianaland, Chile",2,0,Terminated,On-site,1990797
EMP0006587,Alisha Coleman,Sales,Sales Executive,18-10-2020,"Brandonport, Senegal",2,4,Active,On-site,847729
EMP0006588,Elizabeth Lucas,Finance,Finance Manager,12-01-2019,"Michelleshire, Libyan Arab Jamahiriya",5,6,Active,On-site,1331254
EMP0006589,Allison Ellis,Operations,Operations Executive,19-05-2021,"Port Brianland, Namibia",5,4,Active,On-site,937877
EMP0006590,Jamie Hartman,Operations,Operations Executive,12-07-2022,"Danielfort, Saint Helena",2,3,Active,On-site,585824
EMP0006591,Maurice Davis,Marketing,Marketing Executive,25-11-2018,"South Maria, Nepal",1,6,Active,Remote,1057666
EMP0006592,Stephen Ponce,R&D,Research Scientist,11-01-2013,"West Johnton, Luxembourg",1,12,Active,On-site,672305
EMP0006593,Carl Baker,Finance,Accountant,20-01-2022,"East Maryville, Somalia",4,3,Active,On-site,503935
EMP0006594,Christopher Lewis,IT,IT Manager,28-05-2019,"Lake Breanna, Falkland Islands (Malvinas)",1,6,Active,Remote,2883431
EMP0006595,Jessica Johnson,Marketing,Marketing Executive,15-12-2019,"Schmidtbury, Belarus",4,5,Active,On-site,507979
EMP0006596,Jennifer Anderson,IT,Data Analyst,06-05-2016,"Thomaschester, Turkey",2,9,Retired,On-site,700466
EMP0006597,Monica Kim,Finance,Accountant,24-12-2024,"North Evan, Maldives",2,0,Active,On-site,487727
EMP0006598,Brian Alexander,IT,Software Engineer,12-01-2023,"Lake Veronicafort, Nigeria",3,2,Active,Remote,1188412
EMP0006599,Matthew Jimenez,IT,Data Analyst,22-08-2024,"Wilkersonchester, Bosnia and Herzegovina",1,0,Active,Remote,984476
EMP0006600,Martin James,Sales,Account Manager,21-12-2023,"Weaverstad, Angola",4,1,Resigned,Remote,514871
EMP0006601,Daniel Aguilar,Sales,Account Manager,03-03-2024,"Aguilarfurt, El Salvador",1,1,Retired,Remote,611096
EMP0006602,Emily Li,IT,Data Analyst,16-02-2024,"Olivialand, Comoros",2,1,Terminated,Remote,1030126
EMP0006603,Matthew Simmons,Marketing,Marketing Executive,29-09-2024,"Mistyfort, Zimbabwe",3,0,Retired,On-site,647705
EMP0006604,Donna Hanson,IT,Data Analyst,11-04-2019,"Stephensland, Paraguay",1,6,Active,Remote,880141
EMP0006605,Michael Wilson,IT,Software Engineer,15-11-2024,"Margarethaven, San Marino",1,0,Terminated,Remote,696281
EMP0006606,John Williams,Finance,Accountant,11-08-2017,"Mccarthyborough, Cayman Islands",2,8,Active,Remote,702166
EMP0006607,James Cruz,IT,DevOps Engineer,06-09-2018,"North Christine, New Caledonia",1,6,Active,Remote,1108633
EMP0006608,Laura Graham,Operations,Operations Executive,05-10-2022,"Michaeltown, United Kingdom",1,2,Active,On-site,812135
EMP0006609,Donna Moore,IT,IT Manager,13-05-2021,"Port Katelynburgh, Togo",4,4,Active,Remote,2423867
EMP0006610,Stephanie Ferguson,Marketing,SEO Specialist,03-07-2013,"South Christine, Syrian Arab Republic",5,12,Resigned,On-site,850850
EMP0006611,Annette Mooney,Sales,Sales Executive,25-09-2019,"Walkerberg, Guinea",5,5,Active,Remote,841962
EMP0006612,Phyllis Williams,Marketing,SEO Specialist,23-08-2016,"Lisabury, Montenegro",3,8,Active,Remote,447796
EMP0006613,Jeffery Davis,IT,DevOps Engineer,17-05-2018,"Tiffanystad, Serbia",5,7,Active,On-site,875143
EMP0006614,Kimberly Graham,Finance,Financial Analyst,19-08-2019,"Melvinborough, Antarctica (the territory South of 60 deg S)",2,5,Active,On-site,1145554
EMP0006615,Mr. Scott Patel,Marketing,Marketing Executive,18-07-2021,"Stacymouth, Netherlands",4,4,Active,On-site,1168159
EMP0006616,Jimmy Smith,Operations,Supply Chain Manager,22-03-2018,"West Christyberg, Niue",1,7,Active,Remote,1138894
EMP0006617,Christine Henry,R&D,Product Developer,17-05-2017,"Hoffmanborough, Saint Helena",1,8,Active,On-site,1085611
EMP0006618,Stephen Wilson,IT,Data Analyst,19-09-2017,"Moorestad, Nauru",1,7,Active,Remote,623916
EMP0006619,John Rivera,IT,Software Engineer,23-04-2023,"Thomaston, Tunisia",5,2,Resigned,Remote,1198384
EMP0006620,Jennifer Huynh,Operations,Operations Executive,04-01-2019,"East Cynthiafort, Cote d'Ivoire",5,6,Active,On-site,407230
EMP0006621,Laura Rivera,IT,Data Analyst,06-06-2016,"Johnland, Turks and Caicos Islands",4,9,Terminated,Remote,828117
EMP0006622,Monica Hurley,IT,Software Engineer,25-07-2016,"New Kristy, Tokelau",1,9,Resigned,On-site,1302759
EMP0006623,Zachary Petersen,Operations,Supply Chain Manager,21-11-2018,"New Victoriaview, Palestinian Territory",4,6,Resigned,Remote,844261
EMP0006624,Christine Bradley,Sales,Sales Executive,20-06-2021,"Burnsfort, South Africa",4,4,Active,Remote,632959
EMP0006625,George Holmes,Sales,Sales Executive,27-12-2024,"Mendozaborough, Sri Lanka",4,0,Active,Remote,835101
